,text,clean_text,is_spam
5358,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,ฮืม ฉันควรเอาไวน์มาให้พวกเราสนุกไหมอ่ะ แค่ล้อเล่นนะ ฉันยังจะเอาขวดสีแดงหรือขาวไปไหมอ่ะ แล้วเจอกันพรุ่งนี้นะ,0
5359,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,นี่คือการทดสอบหน้าของเธอ (1 2 3 4 5 6 7 8 9 & lt; # & gt;) เลือกหมายเลขใด ๆ ฉันจะบอกโหราศาสตร์หน้าของเธอ...ฉันรอนะ ตอบเร็ว...,0
5360,"Hey, iouri gave me your number, I'm wylie, ryan's friend",เฮ้ ไวย์ลี่ให้เบอร์เธอกับฉัน ฉันคือไวย์ลี่ เพื่อนของไรอัน,0
5361,Yep get with the program. You're slacking.,ใช่ ได้รับกับโปรแกรม เธอขี้เกียจอ่ะ,0
5362,I'm in inside office..still filling forms.don know when they leave me.,ฉันอยู่ในออฟฟิศ...ยังกรอกข้อมูลอยู่ พวกเขารู้เมื่อพวกเขาทิ้งฉัน,0
5363,"I think your mentor is , but not 100 percent sure.",ผมคิดว่าที่ปรึกษาของคุณเป็น แต่ไม่แน่ใจ 100%,0
5367,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,แค่พยายามคิดให้ออกว่าเมื่อไหร่ฉันจะเจอคนสองคนที่แตกต่างกันในสัปดาห์นี้ พวกเราบอกว่าเราจะไปด้วยกันแต่ฉันไม่ได้กําหนดวันที่,0
5369,Hi mom we might be back later than  &lt;#&gt; ,ไงแม่ พวกเราอาจจะกลับมาช้ากว่า & lt; # & gt;,0
5371,"Lol, oh you got a friend for the dog ?",(หัวเราะ) โอ้ เธอมีเพื่อนให้หมาไหมอ่ะ,0
5372,"Ok., is any problem to u frm him? Wats matter?",โอเค มีปัญหาอะไรกับเธอจากเขาเหรอ มีอะไรเหรอ,0
5373,"K I'll head out in a few mins, see you there",เค ฉันจะออกไปในอีกไม่กี่นาที แล้วเจอกันที่นั่นนะ,0
5374,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,เธอรู้ไหมอะไรคือมิตรภาพที่แท้จริง ฉันจะให้ตัวอย่างแก่เธอนะ: หาข้อความนี้...ทุกๆตัวสะกดของข้อความนี้นั้นผิดละ...แต่เธอยังสามารถอ่านมันออกได้เช่นกัน...ฝันดีและแอมป์ นอนหลับฝันดี...,0
5375,I cant pick the phone right now. Pls send a message,ฉันไม่สามารถรับโทรศัพท์ได้ในขณะนี้ ช่วยส่งข้อความทีนะ,0
5376,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,ฉันไม่อยากให้เธอออกไป แต่ฉันแทบจะทําสิ่งที่ฉันทําได้เพื่อต่อสู้กับเธอตลอดเวลาไม่ได้ช่วยอะไรเลย,0
5379,Somebody set up a website where you can play hold em using eve online spacebucks,ใครบางคนตั้งค่าเว็บไซต์ที่คุณสามารถเล่นถือพวกเขาโดยใช้อีฟออนไลน์ .--,0
5380,Its sunny in california. The weather's just cool,แดดจ้าในแคลิฟอร์เนีย อากาศดี,0
5382,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",ฉันสามารถทํามันได้ บีบ & lt; # & gt; bucks ออกจากพ่อของฉัน,0
5383,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,วันที่ดีสําหรับคุณ throughs สําหรับการกัดฟันเป็นความเจ็บปวดในการรักษาสิ่งอื่น ๆ,0
5384,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,เธอสบายดีไหมที่รัก หวังว่าเธอจะสบายดีนะ ฉันนอนดึกโคตรๆ ฉันเผลอหลับที่เมื่อยล้าและเมื่อยล้ากลัวงานคืนนี้ เธอทําอะไรอยู่เหรอคืนนี้,0
5385,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,เพื่อนจะช่วยเราในปัญหาได้อย่างไร พวกเขาให้คําแนะนําที่โง่ที่สุดที่พาเราไปสู่ปัญหาอื่นและช่วยให้เราลืมปัญหาก่อนหน้านี้,0
5386,I'm at work. Please call,ฉันอยู่ที่ทํางาน ช่วยโทรทีนะ,0
5387,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,ฉันจะอ่อนโยนนะที่รัก ในไม่ช้าเธอจะเอาทั้งหมด & lt; # & gt; นิ้วลึกเข้าไปในจิ๋มแน่นของเธอ...,0
5388,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,ไม่มากไม่มีความไม่สงบ มันเป็นความไม่สงบที่ดี !!,0
5389,Ok.ok ok..then..whats ur todays plan,(หัวเราะ) โอเค...งั้น...วันนี้เธอมีแผนอะไรเหรอ,0
5390,Nt joking seriously i told,ไม่ได้ล้อเล่นจริงจังนะฉันบอก,0
5391,Watching ajith film ah?,ดูหนังของซาลานาเหรอ,0
