,text,is_spam
2431,จีเนียส ว่าไง พี่ชายเธอเป็นยังไงบ้าง ช่วยส่งเบอร์ของเขาไปที่สไกป์ของฉันทีนะ,0
2432,คิดว่าพวกเขาบางคนหามาไกลเกินไปนะ...ไม่ไป...ที่เหลือฉันยังไม่รู้เลย...เธอไปกินข้าวเย็นแล้วฉันอาจจะไปร่วมด้วยได้....,0
2433,อย่าลืมว่าใครเป็นเจ้าของคุณและใครเป็นทรัพย์สินส่วนตัวที่คุณเป็น ... และเป็นเด็กดีของฉันเสมอ ... * จูบที่หลงใหล *,0
2434,โอ้ พระเจ้า...เอาฟันไปเหรอ ใช่ไหมอ่ะ,0
2435,งั้นเธอขอให้ดาร์เรนไปรับเธอ...แต่ฉันเสียนพรุ่งนี้ต้องเจอการบรรยาย...,0
2436,ไม่จําเป็นต้องซื้ออาหารกลางวันให้ฉัน..ฉันกินบะหมี่บะหมี่..,0
2437,โอเค...,0
2438,โอ้ ใช่ โอเค ฉันจะทําให้แน่ใจว่าฉันทํางานทั้งวัน มีอาการไอที่น่ารังเกียจจริงๆวันนี้และแห้งและถูกยิง ดังนั้นมันน่าจะช่วยได้จริงๆ,0
2439,เธอ--เธอรู้เวลา ของการฆาตกรรมแน่นอน,0
2440,เรื่องราวของคนนั้นยังไงอ่ะ,0
2441,ขอบคุณที่ส่งฉันกลับบ้านนะ...,0
2442,ปกติแล้วมันเป็นเมล์ร้อนอ่ะ ให้เธอดูสิ,0
2443,เธอป่วยยังไปชอปปิ้งได้ไหมอ่ะ,0
2444,พวกเขาสบายดีและสบายดี สิวเต็ม...แม้แต่หล่อนก็ค่อนข้างดํา...และเธออยู่ที่นี่มันเย็นเกินไป ใส่ยา...,0
2445,มันได้ผลมั้ย?,0
2446,1 ถึงบ้านแล้วโทรหาฉันนะ,0
2447,กําลังหาร้านอาหารจีนแถวนี้,0
2448,ง่าย ๆ * เดาว่าเครื่องดื่มอย่างรวดเร็วนั้นค่อนข้างทะเยอทะยาน,0
2449,ที่รัก ฉันคิดถึงเธอ ฉันต้องการเธอ ฉันอยากได้เธอ...จี....ฉันโคตรเศร้าโดยไม่มีเธอที่รัก...ฉันรักเธอ...,0
2450,โอเค ขอบคุณนะ...,0
2451,(หัวเราะ)...เธออยู่ที่ไหนเหรอที่รัก...,0
2452,ไง ราชินีเป็นยังไงบ้าง เธอสบายดีไหม นี่แค่ขอให้เธอมีวันที่ดีนะ อะบิโอล่า,0
2453,วันนี้วันกุหลาบสีเหลือง หากเธอรักแฟนของฉัน ให้ 1 กิโลและแอมป์ให้ฉัน ส่งสิ่งนี้ไปที่ กิฟเฟอร์และแอมป์ของเธอ ดูว่าเธอได้มิสคอลกี่ครั้ง หากเธอได้รับ เธอแต่งงานกับคนรักของเธอนะ,0
2454,จะออกจากห้องเรียนในอีกไม่กี่ชั่วโมง ขอโทษทีนะ,0
2455,วันนี้เธอเรียนเสร็จกี่โมงเหรอ,0
2456,"เรื่องราวน่าเศร้าของผู้ชาย - สัปดาห์ที่แล้วคือวันเกิดของฉัน ภรรยาของฉันไม่ได้อวยพรฉัน พ่อแม่ของฉันลืมและลูกๆของฉันก็เช่นกัน ฉันไปทํางาน แม้แต่เพื่อนร่วมงานของฉันก็ไม่ได้อวยพร เมื่อฉันเข้าไปในห้องของฉัน พีเอของฉันบอกว่า ""สุขสันต์วันเกิดนะบอส"" ฉันรู้สึกพิเศษ หล่อนชวนฉันกินข้าวกลางวัน หลังจากอาหารกลางวันหล่อนชวนฉันไปที่อพาร์ตเมนต์ของหล่อน พวกเราไปที่นั่น หล่อนบอก ""จะว่าอะไรไหมถ้าฉันเข้าไปในห้องนอนสักนาทีนึง"" ""โอเค"" ฉันอยู่ในอารมณ์ที่เซ็กซี่ หล่อนออกมา 5 วันต่อมาพร้อมกับเค้ก...และภรรยาของฉัน พ่อแม่ของฉัน ลูกๆของฉัน ของฉัน เพื่อนๆของฉันและเพื่อนร่วมงานทุกคนกรีดร้อง...เซอร์ไพรส์ และฉันรออยู่บนโซฟา.......โป๊ละ...",0
